Nom,URL,Image,Nom Commercial,Code DCI,Forme,Dosage,Conditionnement,Type,Liste,Pays,Tarif de référence,PPA
,https://www.pharmnet-dz.com//medic.aspx?id=2934,,LACTULOSE LPA,10L062,SOL. BUV.,Cliquez ici,FL./200ML,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,172 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2938,,LACTULOSE MYLAN,10L097,SOL. BUV. SACHET,Cliquez ici,B/20SACHETS DE 15ML,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,FRANCE,172 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=639,,LADERZONE,09H020,SOL. BUV. GTTES.,Cliquez ici,FL. COMPTE GTTES. DE 30ML,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,ALGERIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3443,,LADOSCORBINE,14H115,COMP. A CROQ.,Cliquez ici,B/12,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALGERIE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=462,,LAMIDAZ,07D094,CRÈME,Cliquez ici,T/15G,Prod locale : Oui,ADAFERIN GEL DERMIQUE 0.1%,ALGERIE,210 DA,210 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3559,,LAMIDAZ,13R172,COMP. SEC.,Cliquez ici,B/20,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,1500 DA,1500 DA
,https://www.pharmnet-dz.com//medic.aspx?id=920,,LAMIFENE,04B042,SOL. BUV.,Cliquez ici,FL./125ML + PIPETTE GRADUEE,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,123 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=6130,,LAMIHOPEZ,13P227,COMP. PELLI.,Cliquez ici,B/60,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,INDE,--- DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3560,,LAMINOX,13R172,COMP. SEC.,Cliquez ici,B/14,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,TURQUIE,1050 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=478,,LAMISIL,07D156,SOL. APP. LOCALE,Cliquez ici,FL./15ML,Prod locale : Oui,ADAFERIN GEL DERMIQUE 0.1%,FRANCE,210 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=480,,LAMISIL DERMGEL,07D158,GEL,Cliquez ici,T/15G,Prod locale : Oui,ADAFERIN GEL DERMIQUE 0.1%,FRANCE,210 DA,0 DA
,https://www.pharmnet-dz.com//medic.aspx?id=481,,LAMISILATE MONODOSE,07D178,SOL. APP. LOCALE,Cliquez ici,T/4G,Prod locale : Oui,ADAFERIN GEL DERMIQUE 0.1%,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=6185,,LAMISOLONE,09H144,COMP. ORODISPERS.,Cliquez ici,B/20,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,ALGERIE,392.00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=6184,,LAMISOLONE,09H143,COMP. ORODISPERS.,Cliquez ici,B/30,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,ALGERIE,257.40 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2403,,LAMITOR,15A051,COMP. DISPERS.,Cliquez ici,B/30,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,1474 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=436,,LAMIVIR,13P237,SOL. BUV.,Cliquez ici,FL/100ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,INDE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=5947,,LAMIVUDINE MYLAN,13P236,COMP. PELLI.,Cliquez ici,B/60,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,INDE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=2452,,LAMOGINE,15A090,COMP. SEC.,Cliquez ici,B/30,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",JORDANIE,1702.5 DA,1702.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2412,,LAMOGINE,15A064,COMP. SEC.,Cliquez ici,B/30,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",JORDANIE,1105.2 DA,1105.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2409,,LAMOTRIGINE BEKER,15A053,COMP. DISPERS.,Cliquez ici,B/56,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,3994.48 DA,3175.66 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2406,,LAMOTRIGINE BEKER,15A052,COMP. DISPERS.,Cliquez ici,B/56,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,1594.88 DA,1383.70 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4426,,LAMOTRIGINE BEKER,15A051,COMP. DISPERS.,Cliquez ici,B/30,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ALGERIE,479 DA,479.4 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1523,,LAMOVEN,06K108,COMP.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=315,,LAMOXYL,13G230,COMP. DISPERS.,Cliquez ici,B/14,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,316.82 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=231,,LAMOXYL,13G047,PDRE. SUSP. BUV.,Cliquez ici,FL./60ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,132 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=888,,LAMOXYL,13G045,GLES.,Cliquez ici,B/12,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,139.32 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=304,,LAMOXYL,13G220,PDRE. SOL. BUV.,Cliquez ici,B/1FL. DE 60ML DE SUSP. APRES RECONST.,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,205.2 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=964,,LAMYLASE,04C027,SIROP,Cliquez ici,FL./100ML,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=6272,,LANSOPOMP,10A188,GLES. A MICROG. GASTRORESIST.,Cliquez ici,BT/30 GLES. Gastrorésistantes,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,1 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=6273,,LANSOPOMP,10A167,GLES. A MICROG. GASTRORESIST.,Cliquez ici,BT/30 GLES. Gastrorésistantes,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,1 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4337,,N PLATE,12L179,PDRE. SOL. INJ.,Cliquez ici,B/01 FL. DE PDRE.,Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,Commercialisation:,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1855,,N PLATE,12L180,PDRE. INJ.,Cliquez ici,B/01 FL. DE PDRE.,Prod locale : Oui,ADCETRIS 50 MG / ML  POUDRE POUR SOLUTION A DILUER POUR PERFUSION  B/01 FLACON,Commercialisation:,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=2343,,NAAXIA,17B100,COLLY. SOL.,Cliquez ici,FL/5ML,Prod locale : Oui,CROPINE 0.5% COLLY. EN SOL. FL./10ML,FRANCE,227 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=2097,,NABUTIL,20A021,COMP.,Cliquez ici,B/50,Prod locale : Non,"CARBOMEX 0,05 SOL BUV FL/150ML +GOBLET DOSEUR DE 150 ML",ITALIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3749,,NADCORTYL,09H038,COMP. SEC.,Cliquez ici,B/30,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,ALGERIE,150 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4238,,NADEC,01A003,COMP. SEC.,Cliquez ici,B/15,Prod locale : Oui,"BETAMETHASONE novagenerics®  2 mg,  comprimé dispersible sécable boite de 20",ALGERIE,90 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1393,,NADLORIC,21B007,COMP.,Cliquez ici,B/30,Prod locale : Oui,ACTEMRA   20MG/ML/FLACON  CONCENTRE POUR SOLUTION A DILUER POUR PERFUSION IV  BOITE DE 1 FLACON DE  20ml( 400 mg/20ml),ALGERIE,194.6 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1493,,NAFTIRETARD LP,06J101,COMP. PELLI. LP,Cliquez ici,B/20,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,395.20 DA,520.93 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3480,,NAGLAZYME,14N331,SOL. PERF.,Cliquez ici,B/1FL. DE 5ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ROYAUME UNI,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3273,,NAGOXIN,06G079,COMP. SEC.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,156.60 DA,156.60 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1144,,NALOXONE,24B016,SOL. INJ.,Cliquez ici,B/10AMP.  DE 1ML,Prod locale : Non,KAPTIRON 125MG COMP. DISPERS.  B/90,FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2754,,NAPROLGIC,04B019,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,314 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4463,,NAPROLGIC,04B020,COMP. SEC.,Cliquez ici,B/16,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,347 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4689,,NAPROX,04B019,COMP. PELLI.,Cliquez ici,B/20,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,210 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=5740,,NAPROX,04B020,COMP. PELLI.,Cliquez ici,B/10,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,217 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1413,,NAQUINE,21D020,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,ACTEMRA   20MG/ML/FLACON  CONCENTRE POUR SOLUTION A DILUER POUR PERFUSION IV  BOITE DE 1 FLACON DE  20ml( 400 mg/20ml),ITALIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2470,,NARAMIG,15B054,…,Cliquez ici,B/6,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ROYAUME UNI,1257.9 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=2755,,NAREX,04B019,COMP. PELLI.,Cliquez ici,B/10,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,104.8 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=913,,NARUFENE 2%,04B042,SOL. BUV.,Cliquez ici,B/1FL. DE 125ML,Prod locale : Oui,APONIL 100MG COMP. SEC. B/20,ALGERIE,123 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=2063,,NASABEC,20A004,SUSP.NAS.,Cliquez ici,B/01 FL. PULVERIS. DE 100 DOSES,Prod locale : Non,"CARBOMEX 0,05 SOL BUV FL/150ML +GOBLET DOSEUR DE 150 ML",ALGERIE,346 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=5920,,NASACET,22E028,SUSP.NAS.,Cliquez ici,FL/120 DOSES,Prod locale : Oui,"AVAMYS 27,50µG/DOSE SUSP. P. PULV. NAS. FL./120DOSES",ALLEMAGNE,829 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1940,,NASACORT,22E028,SPRAY NAS.,Cliquez ici,B/01FL. DE 120 PULVERISATIONS (15ML)  + POMPE DOSEUSE + EMBOUT NASAL,Prod locale : Oui,"AVAMYS 27,50µG/DOSE SUSP. P. PULV. NAS. FL./120DOSES",FRANCE,829 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=6322,,NASADOZE,22E028,SPRAY NAS.,Cliquez ici,Flacon pulvérisateur avec pompe à valve doseuse et embout nasal de 120 doses,Prod locale : Oui,"BETAMETHASONE novagenerics®  2 mg,  comprimé dispersible sécable boite de 20",ALGERIE,0 DA,"894,50  DA"
,https://www.pharmnet-dz.com//medic.aspx?id=6296,,NASALIX,22E028,SUSP.NAS.,Cliquez ici,B/01FL. DE 120 PULVERISATIONS (15ML) + POMPE DOSEUSE + EMBOUT NASAL,Prod locale : Oui,"AVAMYS 27,50µG/DOSE SUSP. P. PULV. NAS. FL./120DOSES",ALGERIE,829.20 DA,667.62 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1942,,NASONEX,22E036,SPRAY NAS.,Cliquez ici,FL./120DOSES AVEC POMPE DOSEUSE,Prod locale : Oui,"AVAMYS 27,50µG/DOSE SUSP. P. PULV. NAS. FL./120DOSES",FRANCE,750 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3983,,NATAZINE,01A009,COMP SEC.,Cliquez ici,B/14,Prod locale : Oui,"BETAMETHASONE novagenerics®  2 mg,  comprimé dispersible sécable boite de 20",ITALIE,56 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2465,,NATIFEN,15B022,COMP. PELLI.,Cliquez ici,B/50,Prod locale : Oui,"DOPREXOL 0,375 MG COMPRIME A LIBERATION PROLONGEE B/30",ITALIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4277,,NATRIPACK,14G080,SOL. INJ.,Cliquez ici,B/50 AMPOULES DE 10ML,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALGERIE,DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1489,,NATRIXAL,06H163,COMP. PELLI. LP,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,ALGERIE,690 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2908,,NAUSEDIUM,10F157,COMP. ORODISPERS.,Cliquez ici,B/30,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,195.3 DA,195.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2878,,NAUSEDIUM,10F047,SOL. BUV.,Cliquez ici,FL./200ML + PIPETTE DOSEUSE,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,224 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4358,,NAUSETRON,10F205,SUPPO.,Cliquez ici,B/02,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,1350 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=998,,NAVELBINE,05A068,SOL. INJ.,Cliquez ici,B/10,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=13,,NAVELBINE,05G114,CAPS. MOLLE,Cliquez ici,B/1,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=14,,NAVELBINE,05G115,CAPS. MOLLE,Cliquez ici,B/1,Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=6140,,O MAG,14G229,GLES.,Cliquez ici,B/30,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALGERIE,330 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1643,,O. ZN+,07A006,PDE.,Cliquez ici,T./40G,Prod locale : Oui,ADAFERIN GEL DERMIQUE 0.1%,ALGERIE,0 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=5987,,OCTAGAM,13V471,SOL. INJ. PERF.,Cliquez ici,B/1   FL DE 200 ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,AUTRICHE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=5983,,OCTAGAM,13V471,SOL. INJ. PERF.,Cliquez ici,B/1 FL DE 50 ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,AUTRICHE,00 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=6234,,OCTAPLEX,12J191,SOL. PERF.,Cliquez ici,B/ 01 FL  DE PDRE + 01 FL DE SOLV DE 20ML,Prod locale : Oui,KAPTIRON 125MG COMP. DISPERS.  B/90,AUTRICHE,** DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4317,,OCTREOTIDE BIOINDUSTRIA L.I.M,09P109,SOL. INJ.,Cliquez ici,B/10AMPOULES DE 1ML,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,ITALIE,8874.9 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=4318,,OCTREOTIDE BIOINDUSTRIA L.I.M,09P110,SOL. INJ.,Cliquez ici,B/10AMPOULES DE 1ML,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,ITALIE,9468 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=622,,OESTRODOSE,09G009,GEL. APP. LOCALE,Cliquez ici,FLACON AVEC POMPE DOSEUSE  DE 64 DOSES,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=623,,OESTROGEL,09G009,GEL. APP. LOCALE,Cliquez ici,T/80 G,Prod locale : Non,CORTIPRED 20MG COMP. EFFERV. B/20,FRANCE,301.83 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=355,,OFLAX,13K086,COMP. PELLI.,Cliquez ici,B/10,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=393,,OFLAX,13K271,COMP.,Cliquez ici,B/10,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=358,,OFLO 200,13K087,SOL. INJ.,Cliquez ici,B/1FL. DE 40ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,ALGERIE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=356,,OFLOCET,13K086,COMP. PELLI.,Cliquez ici,B/10,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=359,,OFLOCET,13K087,SOL. INJ.,Cliquez ici,FL/40ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=360,,OFLOXACINE MYLAN,13K087,SOL. INJ.,Cliquez ici,B/20POCHES PVC DE 40ML,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,FRANCE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=1922,,OFRAMAX,13B019,PDRE. INJ.,Cliquez ici,B/1+1,Prod locale : Oui,AMODEX-Gé 250MG/5ML PDRE. P. SUSP. BUV. FL/60ML,INDE,N/A,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=4201,,OKAGé,14J173,PDRE. SUSP. BUV.,Cliquez ici,B/10 SACHETS,Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,ALGERIE,1313 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2270,,OLANZA,16D099,COMP. PELLI.,Cliquez ici,B/28,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,2800.00 DA,2800.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2281,,OLANZA ORO,16D101,COMP. ORODISPERS.,Cliquez ici,B/28,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,5600.00 DA,5600.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4369,,OLANZA ORO,16D155,COMP. ORODISPERS.,Cliquez ici,B/30,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,3000 DA,3000 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2273,,OLANZAPINE MM,16D100,COMP. PELLI.,Cliquez ici,B/07 ET B/28,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,1638 DA,5716.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2274,,OLANZAPINE NAD,16D100,COMP. PELLI.,Cliquez ici,B/28,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,5600 DA,5600.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2275,,OLANZEX,16D100,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,7020 DA,6000.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3469,,OLICLINOMEL N4- 550E,14K322,EMULSION PERF.,Cliquez ici,POCHE/2000ML (3COMPART.800ML/800ML/400ML),Prod locale : Oui,CALCIDOSE VITAMINE D 400UI/500MG/SACHET PDRE. ORALE  B/30 SACHETS,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3199,,OLMETEC,06E260,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3200,,OLMETEC,06E261,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=3201,,OLMETEC,06E262,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Oui,AMLIBON 10MG COMP. B/30 ET B/90,FRANCE,0 DA,DA
,https://www.pharmnet-dz.com//medic.aspx?id=1171,,OLSERAZ,25B047,GLES.,Cliquez ici,B/30,Prod locale : Oui,ERECTA 50MG   COMPRIME PELLICULE  B/10,ALGERIE,1500 DA,1481.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=2276,,OLZANID,16D100,COMP. PELLI.,Cliquez ici,B/30,Prod locale : Non,XEPLION 100MG/ML SUSP INJ LP B/01  SER PRE-REMP DE 0.75 ML(75 MG/0.75ML) ET 02 AIGUILLES,ALGERIE,7020 DA,7200.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3871,,OMED RGO,10A113,GLES. A MICROG. GASTRORESIST.,Cliquez ici,B/14,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,196 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=3840,,OMED-20,10A001,GLES. A MICROG. GASTRORESIST.,Cliquez ici,B/14 EN STRIP - B/14 EN BLISTER ET PILULIER  DE 14,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,196 DA,196.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=3842,,OMEPRAMEX,10A001,GLES. A MICROG. GASTRORESIST.,Cliquez ici,B/14,Prod locale : Oui,DIARFAN 10 mg Racécadotril PDRE.SOL.BUV 16 Sachets,ALGERIE,196 DA,197.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1973,,P.N.D.,17G048,COLLY.,Cliquez ici,FL/3ML,Prod locale : Oui,CROPINE 0.5% COLLY. EN SOL. FL./10ML,TUNISIE,119 DA,121.66 DA
,https://www.pharmnet-dz.com//medic.aspx?id=4139,,PACET,03B005,COMP.,Cliquez ici,B/20,Prod locale : Oui,ATP NOVAGENERICS  30MG GLES.  B/30,ALGERIE,50 DA,N/A
,https://www.pharmnet-dz.com//medic.aspx?id=2642,,PACET EXTRA,03B088,COMP. SEC.,Cliquez ici,B/16,Prod locale : Oui,ATP NOVAGENERICS  30MG GLES.  B/30,ALGERIE,50 DA,125.00 DA
,https://www.pharmnet-dz.com//medic.aspx?id=1,,PACLITAX,05G100,SOL. PERF.,Cliquez ici,"B/1FL/5ML -  B/1FL/16,7ML ET B/1FL. DE 50ML",Prod locale : Non,5-FLUOROURACIL EBEWE 50MG/ML**  (OU 250MG/5ML -  500MG/10ML -  1000MG/20ML) SOL INJ B/5 AMP. DE 5ML  -  B/1FL DE 10ML  -  B/1FL. DE 20ML),INDE,N/A,N/A
